movieId,title_x,genres,year,era,title_y,tag,tag_vector
1203,12 Angry Men,Drama,1957.0,G,12 Angry Men,"'great screenplay', 'claustrophobic', 'good dialogue', 'court', 'confrontational', 'gritty', 'Motivational', 'thought-provoking', 'earnest'","[-0.949949    0.09908688  1.2749087  -0.9360193   1.039763   -1.0976331
  0.709433    0.7549247  -0.6503734   0.15898095 -1.1752255   1.1548219
  1.2693524  -0.77605104 -0.36683366  0.11733898  0.90839124 -0.97616595
  0.8040455   0.7693103 ]"
1204,Lawrence of Arabia,Adventure Drama War,1962.0,G,Lawrence of Arabia,'Middle East',"[-0.7243236  -0.0986145   0.6596856   0.37302455  1.0590161  -0.22652267
  0.7036649   1.284344   -1.2288749   1.7303889  -0.19817841 -0.03268789
  0.10295157  0.355816   -0.10908343  0.17448004 -0.04208322 -0.23585221
  0.89987206 -0.62873226]"
1206,"Clockwork Orange, A",Crime Drama Sci-Fi Thriller,1971.0,N,"Clockwork Orange, A",'brainwashing',"[ 0.010281    0.02064168  0.00492485  0.04303774 -0.01540886 -0.03257205
  0.02246994  0.04872971 -0.0442638   0.04720566 -0.01107095 -0.01338897
 -0.03337065 -0.03511698  0.00692285 -0.00336493  0.04887033 -0.01903188
  0.01787121  0.00992597]"
1207,To Kill a Mockingbird,Drama,1962.0,G,To Kill a Mockingbird,"'racism', 'Harper Lee'","[ 0.20704944  0.5518275  -0.20300275  0.356745    1.0117122  -0.11254612
  0.19786099  0.65250325 -1.0162536   1.3590466  -1.3288275   0.18879117
 -0.26989874  0.4660549  -0.35517436  0.5630516   0.36897516 -1.3988293
  0.85661066 -0.59657055]"
1208,Apocalypse Now,Action Drama War,1979.0,N,Apocalypse Now,'Vietnam',"[-0.00244532  0.03037291  0.02070587 -0.02813787 -0.0165781  -0.01398408
  0.04383381  0.00425252 -0.0006568   0.0155956  -0.04754134  0.04820061
  0.00342566 -0.0425232   0.00942612  0.02704083 -0.00732942 -0.03258124
  0.01980541 -0.01089664]"
1209,Once Upon a Time in the West (C'era una volta il West),Action Drama Western,1968.0,G,Once Upon a Time in the West (C'era una volta il West),'spaghetti western',"[ 0.30626798 -0.35925037  1.254495   -0.6588077   0.19151042  0.56685543
  0.7486844   1.6665195  -0.7569085   0.8655067  -0.14155339  1.3497758
  0.17672676 -0.4739726   0.14374913 -0.62500626  0.09160491 -0.869745
 -0.42122376  0.7378877 ]"
1210,Star Wars: Episode VI - Return of the Jedi,Action Adventure Sci-Fi,1983.0,N,Star Wars: Episode VI - Return of the Jedi,"'space opera', 'darth vader', 'luke skywalker'","[ 1.1844375  -1.1696998   0.8730469  -1.587636   -0.38255     1.7141492
  0.3397979   1.4864992  -0.5106698   1.920198   -0.47466987  0.9633513
  0.5311762  -0.49954882  0.05475129 -1.4447323   1.7352968  -0.00807801
  0.66069525 -0.88069916]"
1212,"Third Man, The",Film-Noir Mystery Thriller,1949.0,G,"Third Man, The","'zither', 'ferris wheel', 'Venice'","[-1.0954708  -0.53632766 -0.1714687   0.26255667  0.80733836  0.45118105
 -0.22938704  1.0822412   0.32957423  0.7073473  -1.7413383   0.3969439
  0.8846445   0.878366   -0.2773889   0.4608094   0.96097124  0.43568838
  0.45182246  0.2277202 ]"
1213,Goodfellas,Crime Drama,1990.0,B,Goodfellas,'Mafia',"[ 0.0216162  -0.03239352 -0.01820433 -0.02138113 -0.04913778 -0.02735993
  0.00359476  0.01113219 -0.02044871  0.00353265 -0.03944064 -0.0223631
 -0.00802335  0.03258085 -0.03844177 -0.04791377 -0.01101507 -0.01641486
  0.03627481  0.03536598]"
1214,Alien,Horror Sci-Fi,1979.0,N,Alien,'aliens',"[ 0.01914716  0.02638131 -0.00364142  0.00913936  0.01884947  0.01808648
 -0.03449944 -0.00329513 -0.04969512 -0.01528243  0.0319143   0.01833794
  0.01678469  0.0497111   0.00887331 -0.04931603 -0.01478071  0.02061081
 -0.04885246  0.04760323]"
1217,Ran,Drama War,1985.0,N,Ran,'samurai',"[-0.02722769  0.01930481 -0.04508742  0.0005127  -0.02960448  0.01750376
  0.01773968  0.03548728 -0.03491355 -0.02336375 -0.04757101  0.00030191
 -0.01324279  0.02438782 -0.00531796  0.00723407  0.03642248 -0.04130952
  0.0018947   0.02403936]"
1219,Psycho,Crime Horror,1960.0,G,Psycho,"'remade', 'Norman Bates', 'Alfred Hitchcock', 'tense', 'psychology', 'imdb top 250', 'black and white', 'suspenseful'","[-0.59016967 -1.6658419   0.62144613 -2.735734    0.6544743  -0.50706923
 -0.31816244  1.7075738  -1.653669   -0.47943592 -0.81789756  0.5382187
 -0.14199795  0.41321608 -0.00313868 -0.7495198   1.4067146   0.22991772
  0.37104124 -1.2149279 ]"
1220,"Blues Brothers, The",Action Comedy Musical,1980.0,N,"Blues Brothers, The",'Saturday Night Live',"[ 1.2667413  -0.9515475   0.4334251  -0.96561915  0.8275722  -1.0653864
  1.6931579  -0.2660862   0.25651646  1.3619648  -2.0378048  -0.07321565
  0.34594658  1.0419306   0.02731007 -0.734727   -0.02899792 -1.4564488
  0.28881466 -0.09459512]"
1221,"Godfather: Part II, The",Crime Drama,1974.0,N,"Godfather: Part II, The","'Al Pacino', 'Mafia'","[-0.351546   -0.53490096  0.10133767  0.25223434  1.2422625   0.24242032
  0.9086175   1.2215602  -1.4080557   1.1525081  -0.05646633  0.5425769
 -0.43527675 -0.06565412 -0.9667011  -1.0277454   0.17898096 -0.45256606
 -0.03101123 -0.6086974 ]"
1222,Full Metal Jacket,Drama War,1987.0,N,Full Metal Jacket,"'anti-war', 'Vietnam'","[ 0.0274901   0.02350121  0.02494991  0.00312093 -0.03642479 -0.02266427
 -0.0150877  -0.00661129  0.04716814 -0.03820829 -0.03744314  0.04174377
 -0.0464127   0.02235119  0.01792685  0.04879286 -0.02090054  0.0109136
 -0.01501421  0.04451414]"
1223,"Grand Day Out with Wallace and Gromit, A",Adventure Animation Children Comedy Sci-Fi,1989.0,N,"Grand Day Out with Wallace and Gromit, A",'moon',"[ 0.04792316  0.00378525  0.00549812 -0.01403597  0.00919154  0.00739613
 -0.01387097 -0.03342544  0.01671847 -0.00067531 -0.02539986  0.03973134
 -0.02490187  0.02244582 -0.0421428   0.02956907 -0.01639027 -0.03436057
 -0.02812243  0.03197332]"
1224,Henry V,Action Drama Romance War,1989.0,N,Henry V,'Shakespeare',"[-0.02602417 -0.04857128  0.01377283  0.01836572  0.03515698  0.02281368
  0.01688727  0.03972166 -0.00513201 -0.03668437  0.00261849 -0.00595903
  0.02016382 -0.01370744 -0.01932232 -0.01646438 -0.0165437  -0.03378956
  0.02511481 -0.04273764]"
1225,Amadeus,Drama,1984.0,N,Amadeus,"'Salieri', 'Mozart'","[ 0.01245376 -0.03533927  0.00836753 -0.02386175 -0.04602737  0.03824571
  0.04155644  0.02870139 -0.02824914  0.00502238  0.00642219  0.01351559
  0.00953202  0.01079155  0.04355823 -0.04318234 -0.02735507 -0.01339717
 -0.02082901 -0.0235306 ]"
1228,Raging Bull,Drama,1980.0,N,Raging Bull,'boxing',"[ 0.01802191 -0.00493936 -0.03629009  0.03928819 -0.01496737 -0.04395188
 -0.04484563 -0.03173257 -0.01267509  0.01828042  0.04976161  0.01699568
 -0.03851433 -0.01067809  0.00799661 -0.00917428 -0.00138252  0.04618277
 -0.02856607 -0.002674  ]"
1230,Annie Hall,Comedy Romance,1977.0,N,Annie Hall,'New York',"[ 0.27516785 -0.08270006  0.53131825 -0.28378797  0.99030447  0.47103947
  0.81258816 -0.40520206 -0.436158    0.4424     -1.2715551   0.11124491
  0.46493652  1.1602029   0.49511278  0.1728018   0.5881735  -0.7528272
  0.43770123  0.7260366 ]"
1231,"Right Stuff, The",Drama,1983.0,N,"Right Stuff, The","'NASA', 'space'","[ 0.04568195 -0.03637544 -0.01494995  0.04573282  0.02583353 -0.00961879
 -0.00643997  0.01835369 -0.02090317  0.01816117 -0.03880348  0.02284033
  0.04867691  0.02538669 -0.00396102  0.03881609 -0.03685997 -0.01126813
 -0.00555411 -0.03894213]"
1233,"Boot, Das (Boat, The)",Action Drama War,1981.0,N,"Boot, Das (Boat, The)",'submarine',"[-0.01545364 -0.01139116 -0.03653923 -0.00254665  0.04628985  0.00180336
  0.00014066 -0.02670514 -0.00896578 -0.03680514 -0.00919584  0.03252639
  0.04595906  0.0483144   0.03969249  0.03343491  0.00413831 -0.0024436
  0.04323571 -0.01849604]"
1234,"Sting, The",Comedy Crime,1973.0,N,"Sting, The",'The Entertainer',"[ 0.66140497  0.73107994 -0.4886706  -0.3704533   0.02708783  0.5529466
  1.2230119   0.85132694 -0.5937209   1.2333695  -1.4030643   0.6817541
 -0.33085042 -0.49504957 -0.6776233  -0.05623398  0.0693386   0.32097468
  0.6183225   0.8607015 ]"
1235,Harold and Maude,Comedy Drama Romance,1971.0,N,Harold and Maude,'May-December romance',"[-0.32011604 -1.3658347  -0.4143307  -0.8205298   0.9397599   0.6280631
  0.05123004  1.2344514  -0.7665161   1.3442923   0.16417503  1.3667154
 -0.22318605  1.3313508   0.375501    0.07489784  0.13194208  0.22261782
  0.24139808 -0.36047295]"
1237,"Seventh Seal, The (Sjunde inseglet, Det)",Drama,1957.0,G,"Seventh Seal, The (Sjunde inseglet, Det)","'philosophical', 'atmospheric', 'death', 'existentialism', 'cerebral', 'chess', 'reflective'","[ 0.00911531 -0.01340997  0.02212834  0.04097546  0.02031195 -0.02841131
 -0.03253395  0.01048873  0.02751647 -0.0030646  -0.01604378 -0.04879467
 -0.04492878  0.04174762 -0.00569466  0.00360524  0.02979196  0.00962083
 -0.02257754  0.03126096]"
1240,"Terminator, The",Action Sci-Fi Thriller,1984.0,N,"Terminator, The","'special effects', 'artificial intelligence', 'Action', 'tense', 'time travel', 'Sci-Fi', 'robots'","[-0.616269   -0.30440283 -0.9151252  -1.683075    1.9049056   0.90915155
  1.172732    0.59451777 -0.74743223 -0.5869331  -1.3157668  -0.58896106
  0.7882786   1.2437843   0.91253906 -0.3376524   0.7582998  -1.159344
 -0.48872364 -0.67421025]"
1242,Glory,Drama War,1989.0,N,Glory,'Civil War',"[ 0.33116677  0.12436429 -0.27961618 -0.4060857   0.6941126   0.00463787
  0.3004232   0.34505028 -0.8125583   0.411099   -1.5318389  -0.0760924
  0.55386335  0.32731575  0.00637458 -0.19961494 -0.44735146 -0.00321674
 -0.19721113 -0.6528164 ]"
1243,Rosencrantz and Guildenstern Are Dead,Comedy Drama,1990.0,B,Rosencrantz and Guildenstern Are Dead,'Shakespeare sort of',"[ 0.15323725  0.32406214 -0.29068565  0.31656444  0.6546803  -0.52702624
  0.6839517   1.0915188  -1.2638851   1.2680286  -0.4711453   1.2428981
  0.27612615  0.8099514   0.33875385 -1.4711492   0.08280191  0.33110425
  0.43056774  0.33100608]"
1244,Manhattan,Comedy Drama Romance,1979.0,N,Manhattan,'black and white',"[-0.18461485 -1.1441882   0.9487498  -1.4681151   0.494215   -0.6447035
  0.26630142  0.62162584 -1.2070458  -0.26348475 -1.1323391   0.07332687
  0.14331727 -0.02498067 -0.09647066 -1.1087294   0.9138875   0.24881063
  0.24228702 -0.71730924]"
1245,Miller's Crossing,Crime Drama Film-Noir Thriller,1990.0,B,Miller's Crossing,'Mafia',"[-0.0192732  -0.00011837  0.01867879 -0.01161745  0.01032925 -0.0332466
 -0.01102299 -0.03375411 -0.04116885  0.00050538  0.04339819  0.02963443
  0.00592727  0.00012531  0.03190101  0.02753519  0.00447355  0.00376518
  0.00923206  0.02025904]"
1246,Dead Poets Society,Drama,1989.0,N,Dead Poets Society,"'High School', 'highschool'","[-0.09784726 -0.22125131  0.58875597 -0.8239864   0.2746455   0.518222
  0.7255558  -0.02247684 -0.8814762   0.49380723 -1.1691073   0.55194634
 -0.17281672 -0.39353785  0.60385644 -0.21380831  0.68530816 -0.5532386
 -0.21343702 -0.12002787]"
1247,"Graduate, The",Comedy Drama Romance,1967.0,G,"Graduate, The",'Simon and Garfunkel',"[ 0.39866444 -0.9137328   0.7874464  -0.08076827  1.0409349   0.64880675
  0.34259635  0.8270731  -1.0801302   0.24087326 -0.9566086   0.25017634
 -0.33858272  0.2089801   0.6950624  -0.81976163 -0.943118   -1.2603462
 -0.29132634  0.50744265]"
1249,"Femme Nikita, La (Nikita)",Action Crime Romance Thriller,1990.0,B,"Femme Nikita, La (Nikita)",'hit men',"[-0.59050196 -0.21873322  0.8767388  -1.1286762   0.87294644 -0.04321225
  0.05984621  1.3861698  -0.7057949   0.552323   -0.38605526  1.5675696
 -0.6212123   0.70191777  0.1498781   0.6729148   0.0983835  -0.45180377
  0.20830126  0.4528387 ]"
1250,"Bridge on the River Kwai, The",Adventure Drama War,1957.0,G,"Bridge on the River Kwai, The",'POW',"[ 0.04723198  0.0399467   0.03477054 -0.03374066 -0.03415458 -0.01808644
  0.02592992  0.01026924  0.03397784 -0.03514503 -0.00481753  0.03854192
  0.01589378 -0.03958425  0.02817153  0.0201565  -0.00240012 -0.04376773
 -0.01284088 -0.00552987]"
1252,Chinatown,Crime Film-Noir Mystery Thriller,1974.0,N,Chinatown,'incest',"[ 4.4783492e-02 -3.6913376e-02  8.0972910e-05  1.5229481e-02
  1.6648870e-02 -3.4478069e-03  1.8843001e-02 -1.5391266e-02
 -4.9799107e-02 -4.7891308e-02  1.1715430e-02  1.7955422e-02
  1.5188390e-02 -3.7863545e-02 -2.9910337e-02  1.9611215e-02
  1.6098375e-02  1.8624723e-02  5.7507097e-03  2.4892986e-03]"
1253,"Day the Earth Stood Still, The",Drama Sci-Fi Thriller,1951.0,G,"Day the Earth Stood Still, The",'aliens',"[-0.01484948 -0.00857469  0.01110983  0.034828    0.00748118  0.03080424
  0.0021291  -0.03732926 -0.00631188 -0.04868879  0.00491914  0.04236501
 -0.03777624  0.02636409 -0.00069637 -0.04404645  0.04559427 -0.03382725
 -0.00658677 -0.0134992 ]"
1254,"Treasure of the Sierra Madre, The",Action Adventure Drama Western,1948.0,G,"Treasure of the Sierra Madre, The",'Cold',"[ 0.03532668  0.02963535 -0.00865844 -0.00808796 -0.00287428  0.02225348
 -0.04341307 -0.03594419 -0.0240001  -0.02206543  0.03566387  0.01353135
  0.04838008  0.04894108  0.04530112 -0.0241397   0.03746421 -0.02580035
  0.01959277 -0.04598798]"
1257,Better Off Dead...,Comedy Romance,1985.0,N,Better Off Dead...,'skiing',"[-0.04330962  0.03940848  0.0091852   0.03180459  0.02063054 -0.00304432
  0.0439766   0.03132536 -0.04902912  0.03148689  0.04349685 -0.00740312
  0.04074119  0.03741418 -0.00717921  0.02718576 -0.04815489 -0.03749413
  0.01969584 -0.01831392]"
1258,"Shining, The",Horror,1980.0,N,"Shining, The","'atmospheric', 'Stanley Kubrick', 'psychological', 'Horror', 'suspense', 'disturbing', 'jack nicholson', 'masterpiece', 'Stephen King'","[-0.70386076  0.00945661  0.21955962 -2.2756727   0.34598345 -0.12094237
 -0.41580224  0.5012837  -0.48152205  0.77435756 -1.2075788   0.10190364
  1.5562472   1.5928688   0.7579163  -0.72812396  2.110604   -0.42698354
 -0.7847421   0.4678563 ]"
1259,Stand by Me,Adventure Drama,1986.0,N,Stand by Me,'Stephen King',"[-0.03358382 -0.14536987  0.5625369  -1.0929518  -0.44049942 -0.05215528
  0.03990482  0.2623145   0.04829128  0.9523443  -0.91427934  0.68539566
  0.64663744  0.7702578   0.01572502 -0.6827915   0.74805236 -0.45356256
  0.00229756  0.25948143]"
1260,M,Crime Film-Noir Thriller,1931.0,G,M,"'atmospheric', 'serial killer', 'creepy', 'menacing', 'mental illness', 'chilly', 'oninous'","[ 0.19294815  0.6362586  -0.13744883 -0.50270605  0.83208144  0.87581384
  0.64628136  1.4008087   0.1074677   0.9120833  -1.5751106  -0.71381503
  0.63769126 -0.01957843  0.29328874 -0.5906496   1.2751385   0.39629474
 -0.18765645 -0.7306212 ]"
1262,"Great Escape, The",Action Adventure Drama War,1963.0,G,"Great Escape, The",'POW',"[-0.02478435  0.02936376  0.0487939   0.04840793 -0.00808012  0.04616859
  0.03155063 -0.02508341  0.02547581  0.0318935  -0.03320446 -0.02577559
  0.00572873 -0.03006105  0.0386721  -0.0011893  -0.04724546 -0.00038248
 -0.00181689  0.04382318]"
1263,"Deer Hunter, The",Drama War,1978.0,N,"Deer Hunter, The",'Vietnam',"[ 0.01343806 -0.02114612  0.00568731  0.03035104  0.00594611 -0.01917133
  0.00531044 -0.03784927  0.03779278  0.03810217  0.02975035  0.03089606
  0.03528505 -0.04550254  0.02462277 -0.00123032 -0.00917816 -0.00514178
 -0.04710685  0.03701495]"
1266,Unforgiven,Drama Western,1992.0,B,Unforgiven,'revenge',"[ 0.04716714 -0.04896052  0.02172256 -0.04754158  0.0138283   0.01078996
  0.01712035 -0.00871546 -0.01871285  0.02706838 -0.01810085  0.00858037
  0.01330543  0.02800371 -0.02782948  0.03543621 -0.02270076  0.00177404
  0.00527163  0.02757319]"
1267,"Manchurian Candidate, The",Crime Thriller War,1962.0,G,"Manchurian Candidate, The","'assassination', 'brainwashing'","[-0.00674674  0.03759147 -0.02630123 -0.02711239  0.03068665  0.02515218
  0.03698477  0.00707033  0.01160271  0.01186566 -0.04403379 -0.0331494
  0.02154655 -0.01555724  0.00067712 -0.0070971  -0.03901874  0.035905
 -0.03645578 -0.00875118]"
1269,Arsenic and Old Lace,Comedy Mystery Thriller,1944.0,G,Arsenic and Old Lace,'murder',"[ 0.0479046   0.04176278 -0.04172593 -0.03871444 -0.02711526 -0.01123746
  0.04469707 -0.04643115 -0.00674626  0.03121634 -0.01017256  0.03489476
  0.04648937  0.04826543 -0.02181823 -0.01627276  0.04262796 -0.04377328
 -0.01573169  0.04134939]"
1270,Back to the Future,Adventure Comedy Sci-Fi,1985.0,N,Back to the Future,'time travel',"[-0.66508114 -0.41381115 -0.3810825  -0.71225965  0.80642366  0.13171464
  0.70844126  0.8588514  -0.62426674  0.16728987 -0.8289814  -0.5654909
  0.27008173  0.8674137   0.10701371 -0.20739321 -0.38983402 -0.30752608
 -0.31043354 -0.4450801 ]"
1272,Patton,Drama War,1970.0,N,Patton,'World War II',"[ 0.6146424   0.36682463 -0.3937177  -0.3135862   0.80160224 -0.01654843
  0.57488954  0.40400764 -1.2366561   0.5935027  -2.1502507  -0.17153208
  0.80078477  0.43863466 -0.26026723 -0.19290602 -0.47765163  0.05576773
  0.03233655 -0.8281865 ]"
1274,Akira,Action Adventure Animation Sci-Fi,1988.0,N,Akira,"'anime', 'animation', 'visually stunning'","[-0.753055    0.18981473  0.08726611 -0.5917315   1.2063679   0.20319942
  1.3714279   0.6073062  -1.0852333   0.05925219 -1.06003     0.93503577
  0.36187932 -0.35924035 -1.4826155   0.17004569  0.35069364  0.90978926
  0.11484086 -0.32743663]"
1276,Cool Hand Luke,Drama,1967.0,G,Cool Hand Luke,'prison',"[-0.04802652  0.01037599  0.03772885  0.02392598 -0.04001688 -0.04299076
 -0.00312987 -0.03349216  0.01952367  0.01158308  0.0399884   0.0231986
 -0.00120139  0.00213133  0.02628785  0.02331052  0.03329115 -0.02785923
 -0.02691129 -0.02724165]"
1277,Cyrano de Bergerac,Comedy Drama Romance,1990.0,B,Cyrano de Bergerac,'In Netflix queue',"[-0.35255057 -0.01291782  0.56406486 -0.26444107  0.63962245  0.35752177
  0.24065521  0.61758834 -0.51232845  0.35491106 -0.36514613  0.07656392
  0.43467766  0.31950107  0.06417562 -0.6452254   0.1126617   0.14889997
 -0.16171822  0.5858526 ]"
1278,Young Frankenstein,Comedy Fantasy,1974.0,N,Young Frankenstein,'spoof',"[ 0.03834549 -0.03331859 -0.01918985 -0.00809286  0.0450961   0.04699352
 -0.03118657  0.01205103 -0.01082281 -0.03057344 -0.02704937 -0.04713231
  0.03002051  0.04871242 -0.03985021  0.04159758 -0.02493252 -0.01582913
  0.01522347 -0.00827348]"
1280,Raise the Red Lantern (Da hong deng long gao gao gua),Drama,1991.0,B,Raise the Red Lantern (Da hong deng long gao gao gua),'In Netflix queue',"[-0.28904495  0.02721039  0.49545872 -0.25946897  0.70178324  0.2519614
  0.23715003  0.66028297 -0.5090077   0.47275957 -0.3622456   0.04779726
  0.47885352  0.31118935  0.01330778 -0.58645636  0.19916904  0.2983988
 -0.21370433  0.5816309 ]"
1281,"Great Dictator, The",Comedy Drama War,1940.0,G,"Great Dictator, The",'Nazis',"[-0.01368832 -0.00511625 -0.04580899  0.03087559  0.02038266 -0.01560522
  0.03482731  0.03591807 -0.01828412 -0.03061017 -0.00297983 -0.02394259
 -0.01125172 -0.00054732  0.00418899 -0.03830898 -0.02020017 -0.03213083
 -0.04457224  0.01097561]"
1282,Fantasia,Animation Children Fantasy Musical,1940.0,G,Fantasia,'Disney',"[-0.0020037  -0.03949311 -0.04500936 -0.00884483  0.00129735  0.04925056
  0.04908708 -0.00492871  0.01011929 -0.04968982  0.00201945 -0.03829936
 -0.04398021  0.03306171 -0.03250749  0.02022672  0.0053766   0.03292396
 -0.03724285  0.04410279]"
1283,High Noon,Drama Western,1952.0,G,High Noon,'gunfight',"[-0.04289665  0.04989004  0.04237296  0.00991791 -0.02887671  0.01624589
 -0.03602926  0.02109519 -0.01779162  0.03349429 -0.04499633  0.01427357
  0.01191851  0.02788885 -0.0033697   0.00110447 -0.01551408 -0.04617197
  0.03398887  0.01190194]"
1284,"Big Sleep, The",Crime Film-Noir Mystery,1946.0,G,"Big Sleep, The",'Hammett',"[ 0.04716231  0.00428943 -0.0132734  -0.02594461  0.02479691 -0.02599505
  0.04530869  0.03808855  0.04021906 -0.02145261 -0.04019185  0.00492506
 -0.0173863  -0.04354526  0.00909433 -0.00392441 -0.02141243  0.04229019
 -0.02253858 -0.039511  ]"
1285,Heathers,Comedy,1989.0,N,Heathers,'high school',"[-0.15335493 -0.22663312  0.62480044 -0.78609145  0.18144494  0.41923502
  0.7291262  -0.00249194 -0.9714042   0.51144123 -1.1440878   0.567425
 -0.22093141 -0.29365796  0.57360965 -0.15607284  0.54339665 -0.57714015
 -0.15575224 -0.15532808]"
